#Instrument,Date,Time,Price,Volume,Value,Trans ID,Bid ID,Ask ID,Bid/Ask
BHP,20130205,11:20:17.736,37.260,228,8495.28,0,6230424149652332273,,B
BHP,20130205,11:20:23.122,37.260,2000,74520,0,6230424149652341083,,B
BHP,20130205,11:21:13.690,37.260,217,8085.42,0,6230424149652373163,,B
BHP,20130205,11:21:24.948,37.260,205,7638.3,0,6230424149652374217,,B
BHP,20130205,11:22:31.503,37.260,267,9948.42,0,6230424149652373193,,B
BHP,20130205,11:22:42.664,37.260,44,1639.44,0,6230424149652378793,,B
BHP,20130205,11:22:59.760,37.260,231,8607.06,0,6230424149652382319,,B
BHP,20130205,11:28:42.784,37.260,10,372.6,0,6230424149652388859,,B
BHP,20130205,11:28:59.837,37.260,587,21871.62,0,6230424149652388859,,B
BHP,20130205,11:28:59.971,37.260,4776,177953.76,0,6230424149652417087,,B
BHP,20130205,11:30:05.398,37.260,139,5179.14,0,6230424149652422789,,B
BHP,20130205,11:32:30.097,37.260,1003,37371.78,0,6230424149651816136,,B
BHP,20130205,11:33:13.898,37.260,1000,37260,0,6230424149652445194,,B
BHP,20130205,11:36:38.199,37.260,268,9985.68,0,6230424149652457767,,B
BHP,20130205,11:39:51.836,37.260,1436,53505.36,0,6230424149652474941,,B
BHP,20130205,11:40:29.911,37.260,4,149.04,0,6230424149652493282,,B
BHP,20130205,11:41:48.275,37.260,1200,44712,0,6230424149652501691,,B
BHP,20130205,11:43:10.439,37.260,110,4098.6,0,6230424149652516348,,B
BHP,20130205,11:44:20.099,37.260,23,856.98,0,6230424149652519875,,B
BHP,20130205,11:44:33.353,37.260,13,484.38,0,6230424149652522981,,B
BHP,20130205,11:44:34.973,37.260,7,260.82,0,6230424149652523276,,B
BHP,20130205,11:45:44.375,37.260,7,260.82,0,6230424149652532889,,B
BHP,20130205,11:45:50.805,37.260,15,558.9,0,6230424149652535475,,B
BHP,20130205,12:23:19.040,37.260,4,149.04,0,6230424149652819276,,B
BHP,20130205,12:30:14.832,37.260,150,5589,0,6230424149652832240,,B
BHP,20130205,12:30:15.067,37.260,74,2757.24,0,6230424149652855498,,B
BHP,20130205,12:30:21.323,37.260,2,74.52,0,6230424149652856437,,B
BHP,20130205,12:30:39.030,37.260,200,7452,0,6230424149652857986,,B
BHP,20130205,12:35:22.783,37.260,22,819.72,0,6230424149652894251,,B
BHP,20130205,12:35:48.164,37.260,141,5253.66,0,6230424149652911767,,B
BHP,20130205,12:36:32.921,37.260,600,22356,0,6230424149652916938,,B
BHP,20130205,12:36:46.737,37.260,139,5179.14,0,6230424149652916939,,B
BHP,20130205,12:38:36.793,37.260,1140,42476.4,0,6230424149652938950,,B
BHP,20130205,12:42:00.710,37.260,1,37.26,0,6230424149652971854,,B
BHP,20130205,12:49:21.265,37.260,13,484.38,0,6230424149653054089,,B
BHP,20130205,12:51:24.550,37.260,500,18630,0,6230424149653066395,,B
BHP,20130205,12:53:14.542,37.260,3903,145425.78,0,6230424149653093290,,B
BHP,20130205,12:55:22.517,37.260,1,37.26,0,6230424149653109761,,B
BHP,20130205,12:55:51.719,37.260,28,1043.28,0,6230424149653113384,,B
BHP,20130205,12:58:21.310,37.260,47,1751.22,0,6230424149653128499,,B
BHP,20130205,13:00:17.429,37.260,1,37.26,0,6230424149652991444,,B
BHP,20130205,13:00:20.048,37.260,21,782.46,0,6230424149653152799,,B
BHP,20130205,13:29:44.649,37.260,328,12221.28,0,6230424149653359000,,B
BHP,20130205,14:36:40.958,37.260,500,18630,0,6230424149653809354,,B
BHP,20130205,14:37:20.940,37.260,192,7153.92,0,6230424149653817146,,B
BHP,20130205,14:38:00.008,37.260,3,111.78,0,6230424149653822255,,B
BHP,20130205,14:39:25.575,37.260,5,186.3,0,6230424149653830152,,B
BHP,20130205,14:39:41.479,37.260,200,7452,0,6230424149653830923,,B
BHP,20130205,14:42:26.589,37.260,408,15202.08,0,6230424149653838948,,B
BHP,20130205,14:43:32.007,37.260,6,223.56,0,6230424149653846846,,B
BHP,20130205,14:44:14.043,37.260,626,23324.76,0,6230424149653847474,,B
BHP,20130205,14:44:25.847,37.260,9,335.34,0,6230424149653857301,,B
BHP,20130205,14:44:49.916,37.260,10,372.6,0,6230424149653861352,,B
BHP,20130205,14:47:37.673,37.260,16,596.16,0,6230424149653881751,,B
BHP,20130205,14:48:53.267,37.260,118,4396.68,0,6230424149653889258,,B
BHP,20130205,14:49:22.137,37.260,200,7452,0,6230424149653891912,,B
BHP,20130205,14:49:58.267,37.260,944,35173.44,0,6230424149653895167,,B
BHP,20130205,14:49:58.351,37.260,5,186.3,0,6230424149653889672,,B
BHP,20130205,14:50:00.538,37.260,342,12742.92,0,6230424149653893226,,B
BHP,20130205,15:02:34.590,37.260,134,4992.84,0,6230424149653989834,,B
BHP,20130205,15:11:41.646,37.260,4,149.04,0,6230424149654053224,,B
BHP,20130205,15:12:19.536,37.260,68,2533.68,0,6230424149654058962,,B
BHP,20130205,15:35:45.192,37.260,800,29808,0,6230424149654215369,,B
BHP,20130205,15:36:24.712,37.260,809,30143.34,0,6230424149654254530,,B
BHP,20130205,15:38:15.310,37.260,200,7452,0,6230424149654272830,,B
BHP,20130205,15:38:15.635,37.260,17,633.42,0,6230424149654274928,,B
