#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,11:07:07.753,ENTER,37.320,100,,3732.0,,,5678,5679,A,,,,217,638
BHP,20130205,11:07:08.933,ENTER,37.320,100,,3732.0,,,5682,5683,B,,,,203,299
BHP,20130205,11:07:10.451,ENTER,37.330,100,,3733.0,XT,,5686,5687,B,,,,150,150
BHP,20130205,11:07:10.451,ENTER,37.330,100,,3733.0,,,5690,5691,A,,,,150,217
BHP,20130205,11:07:40.707,ENTER,37.320,100,,3732.0,,,5714,5715,B,,,,203,119
BHP,20130205,11:07:40.708,ENTER,37.320,100,,3732.0,,,5716,5717,A,,,,203,229
BHP,20130205,11:07:40.708,ENTER,37.320,100,,3732.0,,,5718,5719,A,,,,203,229
BHP,20130205,11:07:40.709,ENTER,37.320,100,,3732.0,,,5720,5721,B,,,,203,119
BHP,20130205,11:07:48.329,ENTER,37.310,100,,3731.0,,,5790,5791,A,,,,299,203
BHP,20130205,11:07:48.983,ENTER,37.320,100,,3732.0,,,5794,5795,B,,,,299,203
BHP,20130205,11:07:48.983,ENTER,37.320,100,,3732.0,,,5796,5797,B,,,,299,217
BHP,20130205,11:07:48.983,ENTER,37.320,100,,3732.0,,,5800,5801,A,,,,299,297
BHP,20130205,11:07:54.326,ENTER,37.315,100,,3731.5,,,5846,5847,A,,,,229,210
BHP,20130205,11:07:59.077,ENTER,37.320,100,,3732.0,,,5850,5851,B,,,,299,210
BHP,20130205,11:08:20.033,ENTER,37.325,100,,3732.5000000000005,,,5866,5867,B,,,,144,217
BHP,20130205,11:08:33.995,ENTER,37.325,100,,3732.5000000000005,,,5870,5871,A,,,,366,217
BHP,20130205,11:09:24.154,ENTER,37.330,100,,3733.0,,,5880,5881,B,,,,298,140
BHP,20130205,11:09:51.101,ENTER,37.320,100,,3732.0,,,5886,5887,A,,,,203,297
BHP,20130205,11:09:51.102,ENTER,37.320,100,,3732.0,,,5890,5891,B,,,,299,203
BHP,20130205,11:10:04.925,ENTER,37.310,100,,3731.0,,,5916,5917,A,,,,217,203
BHP,20130205,11:10:04.925,ENTER,37.310,100,,3731.0,,,5920,5921,B,,,,366,203
BHP,20130205,11:10:15.434,ENTER,37.300,100,,3729.9999999999995,,,5944,5945,A,,,,140,203
BHP,20130205,11:10:15.434,ENTER,37.300,100,,3729.9999999999995,,,5948,5949,B,,,,140,203
BHP,20130205,11:10:17.188,ENTER,37.290,100,,3729.0,,,5978,5979,A,,,,299,210
BHP,20130205,11:10:33.354,ENTER,37.290,100,,3729.0,,,5982,5983,B,,,,299,210
BHP,20130205,11:11:00.356,ENTER,37.280,100,,3728.0,,,6034,6035,A,,,,923,140
BHP,20130205,11:11:00.555,ENTER,37.280,100,,3728.0,,,6038,6039,B,,,,923,210
BHP,20130205,11:11:00.828,ENTER,37.290,100,,3729.0,,,6068,6069,B,,,,299,210
BHP,20130205,11:11:00.828,ENTER,37.290,100,,3729.0,,,6072,6073,A,,,,299,210
BHP,20130205,11:11:00.851,ENTER,37.280,100,,3728.0,,,6082,6083,A,,,,119,210
BHP,20130205,11:11:00.885,ENTER,37.280,100,,3728.0,,,6086,6087,B,,,,203,210
BHP,20130205,11:11:03.172,ENTER,37.280,100,,3728.0,,,6094,6095,B,,,,203,299
BHP,20130205,11:11:03.777,ENTER,37.280,100,,3728.0,,,6096,6097,A,,,,203,150
BHP,20130205,11:11:04.114,ENTER,37.280,100,,3728.0,,,6098,6099,A,,,,203,210
BHP,20130205,11:11:07.528,ENTER,37.280,100,,3728.0,,,6100,6101,B,,,,203,150
BHP,20130205,11:11:35.424,ENTER,37.270,100,,3727.0000000000005,,,6224,6225,A,,,,638,150
BHP,20130205,11:11:39.420,ENTER,37.270,100,,3727.0000000000005,,,6228,6229,B,,,,638,150
BHP,20130205,11:11:51.603,ENTER,37.270,100,,3727.0000000000005,,,6234,6235,B,,,,638,202
BHP,20130205,11:11:51.603,ENTER,37.270,100,,3727.0000000000005,,,6236,6237,A,,,,122,202
BHP,20130205,11:11:51.603,ENTER,37.270,100,,3727.0000000000005,,,6238,6239,A,,,,140,202
BHP,20130205,11:11:51.603,ENTER,37.270,100,,3727.0000000000005,,,6240,6241,B,,,,119,202
BHP,20130205,11:12:01.407,ENTER,37.280,100,,3728.0,,,6268,6269,B,,,,150,299
BHP,20130205,11:12:01.407,ENTER,37.280,100,,3728.0,,,6272,6273,A,,,,150,202
BHP,20130205,11:12:17.538,ENTER,37.270,100,,3727.0000000000005,,,6298,6299,A,,,,366,923
BHP,20130205,11:12:17.538,ENTER,37.270,100,,3727.0000000000005,,,6302,6303,B,,,,150,923
BHP,20130205,11:12:28.885,ENTER,37.280,100,,3728.0,PXT,,6324,6325,B,,,,210,210
BHP,20130205,11:12:28.890,ENTER,37.280,100,,3728.0,PXT,,6328,6329,A,,,,210,210
BHP,20130205,11:12:30.439,ENTER,37.290,100,,3729.0,,,6348,6349,B,,,,229,210
BHP,20130205,11:12:30.439,ENTER,37.290,100,,3729.0,,,6352,6353,A,,,,229,231
BHP,20130205,11:13:30.869,ENTER,37.300,100,,3729.9999999999995,,,6484,6485,B,,,,270,297
BHP,20130205,11:13:30.869,ENTER,37.300,100,,3729.9999999999995,,,6488,6489,A,,,,270,140
BHP,20130205,11:16:39.242,ENTER,37.310,100,,3731.0,,,6652,6653,B,,,,154,210
BHP,20130205,11:16:39.242,ENTER,37.310,100,,3731.0,,,6656,6657,A,,,,154,231
BHP,20130205,11:16:42.183,ENTER,37.300,100,,3729.9999999999995,,,6662,6663,A,,,,150,112
BHP,20130205,11:16:54.180,ENTER,37.300,100,,3729.9999999999995,,,6666,6667,B,,,,297,150
BHP,20130205,11:17:45.975,ENTER,37.290,100,,3729.0,,,6692,6693,A,,,,366,203
BHP,20130205,11:17:45.976,ENTER,37.290,100,,3729.0,,,6696,6697,B,,,,366,203
BHP,20130205,11:18:15.016,ENTER,37.270,100,,3727.0000000000005,,,6736,6737,A,,,,244,119
BHP,20130205,11:18:15.498,ENTER,37.270,100,,3727.0000000000005,,,6740,6741,B,,,,244,150
BHP,20130205,11:18:19.502,ENTER,37.260,100,,3726.0,,,6770,6771,A,,,,144,270
BHP,20130205,11:18:19.703,ENTER,37.260,100,,3726.0,,,6774,6775,B,,,,110,289
BHP,20130205,11:18:50.601,ENTER,37.270,100,,3727.0000000000005,,,6788,6789,B,,,,229,210
BHP,20130205,11:18:50.601,ENTER,37.270,100,,3727.0000000000005,,,6792,6793,A,,,,229,203
BHP,20130205,11:20:08.817,ENTER,37.260,100,,3726.0,,,6872,6873,A,,,,110,210
BHP,20130205,11:20:09.455,ENTER,37.260,100,,3726.0,,,6876,6877,B,,,,110,210
BHP,20130205,11:20:17.736,ENTER,37.260,100,,3726.0,,,6882,6883,B,,,,110,231
BHP,20130205,11:20:17.736,ENTER,37.260,100,,3726.0,,,6884,6885,A,,,,638,231
BHP,20130205,11:20:21.329,ENTER,37.270,100,,3727.0000000000005,TM,,6886,6887,A,,,,112,916
BHP,20130205,11:20:21.414,ENTER,37.270,100,,3727.0000000000005,,,6888,6889,B,,,,916,150
BHP,20130205,11:20:23.122,ENTER,37.260,100,,3726.0,,,6892,6893,A,,,,923,110
BHP,20130205,11:20:23.122,ENTER,37.260,100,,3726.0,,,6896,6897,B,,,,299,110
BHP,20130205,11:20:53.466,ENTER,37.250,100,,3725.0,,,6984,6985,A,,,,140,299
BHP,20130205,11:20:53.481,ENTER,37.250,100,,3725.0,,,6988,6989,B,,,,298,150
BHP,20130205,11:21:03.285,ENTER,37.260,100,,3726.0,,,7010,7011,B,,,,210,299
BHP,20130205,11:21:13.690,ENTER,37.260,100,,3726.0,TM,,7014,7015,A,,,,112,203
BHP,20130205,11:21:13.690,ENTER,37.260,100,,3726.0,TM,,7016,7017,B,,,,112,119
BHP,20130205,11:21:13.690,ENTER,37.260,100,,3726.0,TM,,7018,7019,B,,,,112,210
BHP,20130205,11:21:13.690,ENTER,37.260,100,,3726.0,TM,,7020,7021,A,,,,112,150
BHP,20130205,11:21:33.234,ENTER,37.250,100,,3725.0,,,7078,7079,A,,,,366,210
BHP,20130205,11:21:47.621,ENTER,37.250,100,,3725.0,,,7082,7083,B,,,,366,210
BHP,20130205,11:21:53.855,ENTER,37.260,100,,3726.0,,,7094,7095,B,,,,110,203
BHP,20130205,11:21:53.855,ENTER,37.260,100,,3726.0,,,7098,7099,A,,,,110,157
BHP,20130205,11:22:23.779,ENTER,37.270,100,,3727.0000000000005,,,7116,7117,B,,,,122,203
BHP,20130205,11:22:23.779,ENTER,37.270,100,,3727.0000000000005,,,7120,7121,A,,,,122,210
BHP,20130205,11:22:31.503,ENTER,37.260,100,,3726.0,,,7138,7139,A,,,,217,638
BHP,20130205,11:22:36.716,ENTER,37.270,100,,3727.0000000000005,,,7142,7143,B,,,,406,297
BHP,20130205,11:22:36.716,ENTER,37.270,100,,3727.0000000000005,,,7144,7145,B,,,,406,210
BHP,20130205,11:22:36.716,ENTER,37.270,100,,3727.0000000000005,,,7148,7149,A,,,,406,217
BHP,20130205,11:22:36.740,ENTER,37.280,100,,3728.0,,,7176,7177,B,,,,941,297
BHP,20130205,11:22:36.740,ENTER,37.280,100,,3728.0,,,7180,7181,A,,,,941,270
BHP,20130205,11:22:37.073,ENTER,37.270,100,,3727.0000000000005,,,7228,7229,B,,,,119,299
BHP,20130205,11:22:42.664,ENTER,37.260,100,,3726.0,,,7252,7253,A,,,,110,299
BHP,20130205,11:22:49.048,ENTER,37.260,100,,3726.0,,,7256,7257,B,,,,366,298
BHP,20130205,11:22:56.954,ENTER,37.270,100,,3727.0000000000005,,,7288,7289,B,,,,299,297
BHP,20130205,11:22:56.954,ENTER,37.270,100,,3727.0000000000005,,,7292,7293,A,,,,299,297
BHP,20130205,11:22:59.760,ENTER,37.260,100,,3726.0,,,7296,7297,A,,,,203,299
BHP,20130205,11:22:59.770,ENTER,37.260,100,,3726.0,,,7300,7301,B,,,,217,270
BHP,20130205,11:24:11.244,ENTER,37.270,100,,3727.0000000000005,,,7356,7357,B,,,,299,297
BHP,20130205,11:24:23.198,ENTER,37.270,100,,3727.0000000000005,,,7360,7361,A,,,,270,297
BHP,20130205,11:24:44.746,ENTER,37.280,100,,3728.0,,,7398,7399,B,,,,299,297
BHP,20130205,11:24:44.746,ENTER,37.280,100,,3728.0,,,7402,7403,A,,,,299,297
BHP,20130205,11:25:31.651,ENTER,37.280,100,,3728.0,,,7440,7441,A,,,,361,157
BHP,20130205,11:25:51.740,ENTER,37.280,100,,3728.0,,,7466,7467,A,,,,298,203
BHP,20130205,11:26:03.358,ENTER,37.280,100,,3728.0,,,7468,7469,B,,,,299,203
BHP,20130205,11:26:03.358,ENTER,37.280,100,,3728.0,,,7470,7471,B,,,,299,210
BHP,20130205,11:26:03.358,ENTER,37.280,100,,3728.0,,,7472,7473,A,,,,299,210
BHP,20130205,11:26:13.947,ENTER,37.270,100,,3727.0000000000005,,,7482,7483,A,,,,203,150
BHP,20130205,11:26:13.947,ENTER,37.270,100,,3727.0000000000005,,,7486,7487,B,,,,297,150
BHP,20130205,11:26:23.666,ENTER,37.280,100,,3728.0,,,7526,7527,B,,,,923,299
BHP,20130205,11:26:23.697,ENTER,37.270,100,,3727.0000000000005,,,7530,7531,A,,,,270,217
BHP,20130205,11:26:23.797,ENTER,37.270,100,,3727.0000000000005,,,7534,7535,B,,,,297,217
BHP,20130205,11:26:23.805,ENTER,37.270,100,,3727.0000000000005,,,7538,7539,B,,,,229,217
BHP,20130205,11:26:23.805,ENTER,37.270,100,,3727.0000000000005,,,7540,7541,A,,,,229,102
BHP,20130205,11:26:23.806,ENTER,37.270,100,,3727.0000000000005,,,7542,7543,A,,,,229,102
BHP,20130205,11:26:24.516,ENTER,37.270,100,,3727.0000000000005,,,7544,7545,B,,,,270,210
BHP,20130205,11:28:42.784,ENTER,37.260,100,,3726.0,,,7598,7599,A,,,,638,297
BHP,20130205,11:28:52.682,ENTER,37.260,100,,3726.0,,,7602,7603,B,,,,638,150
BHP,20130205,11:28:59.837,ENTER,37.260,100,,3726.0,,,7604,7605,A,,,,638,366
BHP,20130205,11:28:59.837,ENTER,37.260,100,,3726.0,,,7606,7607,A,,,,119,366
BHP,20130205,11:28:59.837,ENTER,37.260,100,,3726.0,,,7608,7609,B,,,,150,366
BHP,20130205,11:28:59.971,ENTER,37.260,100,,3726.0,XT,,7640,7641,A,,,,366,366
BHP,20130205,11:29:00.007,ENTER,37.260,100,,3726.0,,,7642,7643,B,,,,299,366
BHP,20130205,11:29:00.089,ENTER,37.260,100,,3726.0,,,7644,7645,B,,,,299,366
BHP,20130205,11:29:00.090,ENTER,37.260,100,,3726.0,,,7646,7647,A,,,,252,366
BHP,20130205,11:30:05.398,ENTER,37.260,100,,3726.0,XT,,7844,7845,B,,,,299,299
BHP,20130205,11:30:05.398,ENTER,37.260,100,,3726.0,,,7846,7847,A,,,,119,299
BHP,20130205,11:30:06.147,ENTER,37.260,100,,3726.0,,,7848,7849,A,,,,119,210
BHP,20130205,11:30:06.518,ENTER,37.260,100,,3726.0,,,7850,7851,B,,,,119,210
BHP,20130205,11:30:22.977,ENTER,37.270,100,,3727.0000000000005,,,7890,7891,B,,,,366,299
BHP,20130205,11:30:22.977,ENTER,37.270,100,,3727.0000000000005,,,7894,7895,A,,,,366,217
BHP,20130205,11:30:23.015,ENTER,37.280,100,,3728.0,,,7942,7943,B,,,,270,297
BHP,20130205,11:30:23.015,ENTER,37.280,100,,3728.0,,,7946,7947,A,,,,270,297
BHP,20130205,11:30:23.079,ENTER,37.270,100,,3727.0000000000005,,,7972,7973,A,,,,150,210
BHP,20130205,11:30:24.238,ENTER,37.280,100,,3728.0,,,7976,7977,B,,,,110,366
BHP,20130205,11:30:31.958,ENTER,37.280,100,,3728.0,,,7980,7981,A,,,,299,941
BHP,20130205,11:30:57.029,ENTER,37.270,100,,3727.0000000000005,,,7990,7991,A,,,,299,233
BHP,20130205,11:31:14.959,ENTER,37.280,100,,3728.0,,,7994,7995,B,,,,366,210
BHP,20130205,11:31:14.959,ENTER,37.280,100,,3728.0,,,7998,7999,A,,,,366,210
BHP,20130205,11:31:56.083,ENTER,37.290,100,,3729.0,,,8090,8091,A,,,,941,203
BHP,20130205,11:31:56.083,ENTER,37.290,100,,3729.0,,,8092,8093,B,,,,941,203
BHP,20130205,11:31:56.083,ENTER,37.290,100,,3729.0,,,8094,8095,B,,,,941,203
BHP,20130205,11:31:56.083,ENTER,37.290,100,,3729.0,,,8096,8097,A,,,,941,203
BHP,20130205,11:32:15.644,ENTER,37.280,100,,3728.0,,,8120,8121,A,,,,366,150
BHP,20130205,11:32:15.646,ENTER,37.280,100,,3728.0,,,8124,8125,B,,,,366,203
BHP,20130205,11:32:30.097,ENTER,37.260,100,,3726.0,,,8160,8161,A,,,,144,119
BHP,20130205,11:32:32.049,ENTER,37.260,100,,3726.0,,,8164,8165,B,,,,144,112
BHP,20130205,11:33:56.917,ENTER,37.260,100,,3726.0,,,8254,8255,B,,,,229,203
BHP,20130205,11:33:56.917,ENTER,37.260,100,,3726.0,,,8258,8259,A,,,,229,297
BHP,20130205,11:33:56.934,ENTER,37.270,100,,3727.0000000000005,,,8278,8279,B,,,,150,119
BHP,20130205,11:33:56.934,ENTER,37.270,100,,3727.0000000000005,,,8282,8283,A,,,,150,210
BHP,20130205,11:34:03.776,ENTER,37.280,100,,3728.0,,,8334,8335,B,,,,150,203
BHP,20130205,11:34:03.776,ENTER,37.280,100,,3728.0,,,8338,8339,A,,,,150,297
BHP,20130205,11:34:35.466,ENTER,37.300,100,,3729.9999999999995,,,8426,8427,B,,,,270,210
BHP,20130205,11:34:35.466,ENTER,37.300,100,,3729.9999999999995,,,8430,8431,A,,,,270,217
BHP,20130205,11:34:35.617,ENTER,37.290,100,,3729.0,,,8440,8441,A,,,,110,941
BHP,20130205,11:34:35.617,ENTER,37.290,100,,3729.0,,,8444,8445,B,,,,110,941
BHP,20130205,11:34:57.272,ENTER,37.290,100,,3729.0,,,8464,8465,B,,,,203,366
BHP,20130205,11:34:57.278,ENTER,37.290,100,,3729.0,,,8466,8467,A,,,,270,203
BHP,20130205,11:34:57.278,ENTER,37.290,100,,3729.0,,,8468,8469,A,,,,270,366
BHP,20130205,11:34:57.282,ENTER,37.290,100,,3729.0,,,8470,8471,B,,,,270,366
BHP,20130205,11:35:03.969,ENTER,37.280,100,,3728.0,,,8478,8479,A,,,,119,270
BHP,20130205,11:35:03.969,ENTER,37.280,100,,3728.0,,,8482,8483,B,,,,299,270
BHP,20130205,11:35:05.740,ENTER,37.270,100,,3727.0000000000005,,,8492,8493,A,,,,299,366
BHP,20130205,11:35:05.781,ENTER,37.270,100,,3727.0000000000005,,,8496,8497,B,,,,299,270
BHP,20130205,11:35:06.836,ENTER,37.280,100,,3728.0,,,8506,8507,B,,,,244,203
BHP,20130205,11:35:06.836,ENTER,37.280,100,,3728.0,,,8510,8511,A,,,,244,203
BHP,20130205,11:35:54.371,ENTER,37.280,100,,3728.0,,,8566,8567,A,,,,299,150
BHP,20130205,11:35:55.140,ENTER,37.280,100,,3728.0,,,8570,8571,B,,,,299,203
BHP,20130205,11:36:05.275,ENTER,37.270,100,,3727.0000000000005,,,8580,8581,A,,,,210,150
BHP,20130205,11:36:05.275,ENTER,37.270,100,,3727.0000000000005,,,8584,8585,B,,,,298,150
BHP,20130205,11:36:38.199,ENTER,37.260,100,,3726.0,,,8620,8621,A,,,,140,638
BHP,20130205,11:36:38.275,ENTER,37.260,100,,3726.0,,,8624,8625,B,,,,270,638
BHP,20130205,11:36:49.435,ENTER,37.270,100,,3727.0000000000005,,,8662,8663,B,,,,150,210
BHP,20130205,11:36:49.435,ENTER,37.270,100,,3727.0000000000005,,,8666,8667,A,,,,150,299
BHP,20130205,11:36:49.865,ENTER,37.280,100,,3728.0,,,8686,8687,B,,,,229,110
BHP,20130205,11:36:49.865,ENTER,37.280,100,,3728.0,,,8690,8691,A,,,,229,297
BHP,20130205,11:36:56.046,ENTER,37.290,100,,3729.0,,,8708,8709,B,,,,229,297
BHP,20130205,11:36:56.047,ENTER,37.290,100,,3729.0,,,8712,8713,A,,,,203,297
BHP,20130205,11:37:40.810,ENTER,37.295,100,,3729.5,,,8736,8737,B,,,,366,217
BHP,20130205,11:37:40.810,ENTER,37.295,100,,3729.5,,,8740,8741,A,,,,366,229
BHP,20130205,11:38:00.215,ENTER,37.300,100,,3729.9999999999995,,,8804,8805,B,,,,406,231
BHP,20130205,11:38:06.063,ENTER,37.290,100,,3729.0,,,8808,8809,A,,,,110,270
BHP,20130205,11:38:16.414,ENTER,37.280,100,,3728.0,,,8812,8813,B,,,,203,106
BHP,20130205,11:38:16.414,ENTER,37.280,100,,3728.0,,,8814,8815,A,,,,299,106
BHP,20130205,11:38:16.414,ENTER,37.280,100,,3728.0,,,8818,8819,B,,,,119,106
BHP,20130205,11:38:36.985,ENTER,37.270,100,,3727.0000000000005,,,8832,8833,A,,,,366,406
BHP,20130205,11:38:37.304,ENTER,37.270,100,,3727.0000000000005,,,8836,8837,B,,,,266,366
BHP,20130205,11:39:51.158,ENTER,37.270,100,,3727.0000000000005,,,8840,8841,B,,,,266,366
BHP,20130205,11:39:51.158,ENTER,37.270,100,,3727.0000000000005,,,8842,8843,A,,,,299,366
BHP,20130205,11:39:51.158,ENTER,37.270,100,,3727.0000000000005,,,8844,8845,A,,,,203,366
BHP,20130205,11:39:51.158,ENTER,37.270,100,,3727.0000000000005,,,8846,8847,B,,,,150,366
BHP,20130205,11:39:51.836,ENTER,37.260,100,,3726.0,,,8870,8871,A,,,,203,270
BHP,20130205,11:39:51.837,ENTER,37.260,100,,3726.0,XT,,8874,8875,B,,,,203,203
BHP,20130205,11:40:11.123,ENTER,37.270,100,,3727.0000000000005,,,8966,8967,B,,,,140,366
BHP,20130205,11:40:11.139,ENTER,37.270,100,,3727.0000000000005,,,8970,8971,A,,,,140,217
BHP,20130205,11:40:16.655,ENTER,37.265,100,,3726.5,,,8992,8993,A,,,,140,229
BHP,20130205,11:40:29.911,ENTER,37.260,100,,3726.0,,,9056,9057,A,,,,150,244
BHP,20130205,11:40:29.911,ENTER,37.260,100,,3726.0,,,9060,9061,B,,,,110,244
BHP,20130205,11:41:17.505,ENTER,37.270,100,,3727.0000000000005,,,9130,9131,B,,,,210,338
BHP,20130205,11:41:21.653,ENTER,37.280,100,,3728.0,,,9132,9133,A,,,,110,297
BHP,20130205,11:41:40.765,ENTER,37.275,100,,3727.5,,,9138,9139,A,,,,210,229
BHP,20130205,11:41:40.871,ENTER,37.275,100,,3727.5,,,9140,9141,B,,,,210,229
BHP,20130205,11:41:48.202,ENTER,37.270,100,,3727.0000000000005,,,9144,9145,A,,,,210,229
BHP,20130205,11:41:48.275,ENTER,37.260,100,,3726.0,,,9178,9179,A,,,,299,270
BHP,20130205,11:41:48.302,ENTER,37.260,100,,3726.0,,,9182,9183,B,,,,299,366
BHP,20130205,11:42:06.983,ENTER,37.250,100,,3725.0,,,9192,9193,A,,,,299,270
BHP,20130205,11:42:27.840,ENTER,37.260,100,,3726.0,,,9196,9197,B,,,,266,366
BHP,20130205,11:42:27.840,ENTER,37.260,100,,3726.0,,,9198,9199,B,,,,266,366
BHP,20130205,11:42:46.928,ENTER,37.260,100,,3726.0,,,9202,9203,A,,,,140,366
BHP,20130205,11:43:10.439,ENTER,37.260,100,,3726.0,,,9282,9283,B,,,,366,122
BHP,20130205,11:43:10.439,ENTER,37.260,100,,3726.0,,,9284,9285,A,,,,299,122
BHP,20130205,11:43:10.439,ENTER,37.260,100,,3726.0,,,9286,9287,A,,,,361,122
BHP,20130205,11:43:12.117,ENTER,37.260,100,,3726.0,,,9288,9289,B,,,,361,299
BHP,20130205,11:43:49.132,ENTER,37.270,100,,3727.0000000000005,,,9332,9333,B,,,,140,203
BHP,20130205,11:43:57.729,ENTER,37.265,100,,3726.5,,,9336,9337,A,,,,203,217
BHP,20130205,11:43:57.751,ENTER,37.270,100,,3727.0000000000005,,,9340,9341,B,,,,203,119
BHP,20130205,11:44:20.099,ENTER,37.260,100,,3726.0,,,9366,9367,A,,,,297,916
BHP,20130205,11:44:20.099,ENTER,37.260,100,,3726.0,,,9370,9371,B,,,,299,916
BHP,20130205,11:44:34.973,ENTER,37.260,100,,3726.0,,,9428,9429,A,,,,140,916
BHP,20130205,11:44:34.989,ENTER,37.260,100,,3726.0,,,9430,9431,B,,,,140,916
BHP,20130205,11:44:34.989,ENTER,37.260,100,,3726.0,,,9432,9433,B,,,,140,203
BHP,20130205,11:44:36.560,ENTER,37.260,100,,3726.0,,,9434,9435,A,,,,140,203
BHP,20130205,11:45:11.183,ENTER,37.250,100,,3725.0,,,9462,9463,A,,,,244,299
BHP,20130205,11:45:11.183,ENTER,37.250,100,,3725.0,,,9466,9467,B,,,,366,299
BHP,20130205,11:45:11.355,ENTER,37.250,100,,3725.0,,,9514,9515,A,,,,210,203
BHP,20130205,11:45:11.597,ENTER,37.240,100,,3724.0,,,9516,9517,B,,,,119,951
BHP,20130205,11:45:11.597,ENTER,37.240,100,,3724.0,,,9520,9521,A,,,,112,951
BHP,20130205,11:45:11.597,ENTER,37.240,100,,3724.0,,,9522,9523,B,,,,366,951
BHP,20130205,11:45:12.405,ENTER,37.240,100,,3724.0,,,9562,9563,B,,,,270,203
BHP,20130205,11:45:12.451,ENTER,37.250,100,,3725.0,,,9564,9565,A,,,,140,203
BHP,20130205,11:45:14.025,ENTER,37.240,100,,3724.0,,,9570,9571,A,,,,270,203
BHP,20130205,11:45:15.210,ENTER,37.240,100,,3724.0,,,9572,9573,B,,,,140,270
BHP,20130205,11:45:27.164,ENTER,37.230,100,,3722.9999999999995,,,9590,9591,A,,,,923,144
BHP,20130205,11:45:27.253,ENTER,37.240,100,,3724.0,,,9594,9595,B,,,,203,270
BHP,20130205,11:45:27.316,ENTER,37.240,100,,3724.0,,,9598,9599,A,,,,203,270
BHP,20130205,11:45:39.480,ENTER,37.250,100,,3725.0,,,9610,9611,B,,,,140,203
BHP,20130205,11:45:41.092,ENTER,37.250,100,,3725.0,,,9614,9615,A,,,,140,366
BHP,20130205,11:45:44.378,ENTER,37.260,100,,3726.0,,,9644,9645,B,,,,140,150
BHP,20130205,11:45:44.378,ENTER,37.260,100,,3726.0,,,9648,9649,A,,,,140,297
BHP,20130205,11:45:46.324,ENTER,37.250,100,,3725.0,,,9658,9659,A,,,,203,119
BHP,20130205,11:45:46.325,ENTER,37.250,100,,3725.0,,,9662,9663,B,,,,217,229
BHP,20130205,11:45:46.342,ENTER,37.240,100,,3724.0,,,9672,9673,A,,,,157,150
BHP,20130205,11:45:46.342,ENTER,37.240,100,,3724.0,,,9676,9677,B,,,,203,150
BHP,20130205,11:45:46.424,ENTER,37.250,100,,3725.0,,,9680,9681,B,,,,270,203
BHP,20130205,11:45:50.805,ENTER,37.250,100,,3725.0,,,9684,9685,A,,,,266,203
BHP,20130205,11:45:50.805,ENTER,37.250,100,,3725.0,,,9686,9687,B,,,,266,119
BHP,20130205,11:45:50.805,ENTER,37.250,100,,3725.0,,,9688,9689,B,,,,266,366
BHP,20130205,11:45:50.805,ENTER,37.250,100,,3725.0,,,9690,9691,A,,,,266,210
BHP,20130205,11:45:52.934,ENTER,37.250,100,,3725.0,XT,,9696,9697,B,,,,210,210
BHP,20130205,11:45:52.934,ENTER,37.250,100,,3725.0,,,9698,9699,A,,,,210,366
BHP,20130205,11:46:13.227,ENTER,37.240,100,,3724.0,,,9700,9701,A,,,,270,366
BHP,20130205,11:46:13.407,ENTER,37.250,100,,3725.0,,,9706,9707,B,,,,638,210
BHP,20130205,11:46:13.407,ENTER,37.250,100,,3725.0,,,9710,9711,A,,,,638,678
BHP,20130205,11:46:44.183,ENTER,37.240,100,,3724.0,,,9718,9719,A,,,,203,270
BHP,20130205,11:46:48.128,ENTER,37.240,100,,3724.0,,,9722,9723,B,,,,297,229
BHP,20130205,11:47:33.084,ENTER,37.230,100,,3722.9999999999995,,,9754,9755,A,,,,923,366
BHP,20130205,11:47:33.084,ENTER,37.230,100,,3722.9999999999995,,,9758,9759,B,,,,297,366
BHP,20130205,11:47:52.113,ENTER,37.220,100,,3722.0,,,9802,9803,A,,,,255,150
BHP,20130205,11:47:52.114,ENTER,37.220,100,,3722.0,,,9806,9807,B,,,,366,203
BHP,20130205,11:48:25.075,ENTER,37.230,100,,3722.9999999999995,XT,,9850,9851,B,,,,210,210
BHP,20130205,11:48:39.990,ENTER,37.220,100,,3722.0,,,9854,9855,A,,,,203,150
BHP,20130205,11:49:01.891,ENTER,37.220,100,,3722.0,,,9858,9859,B,,,,150,299
BHP,20130205,11:49:08.940,ENTER,37.210,100,,3721.0,,,9876,9877,A,,,,140,244
BHP,20130205,11:49:08.972,ENTER,37.220,100,,3722.0,,,9880,9881,B,,,,270,203
BHP,20130205,11:49:09.031,ENTER,37.220,100,,3722.0,,,9882,9883,B,,,,270,203
BHP,20130205,11:49:09.096,ENTER,37.220,100,,3722.0,,,9886,9887,A,,,,270,203
BHP,20130205,11:49:14.387,ENTER,37.210,100,,3721.0,XT,,9896,9897,A,,,,299,299
BHP,20130205,11:49:14.387,ENTER,37.210,100,,3721.0,,,9900,9901,B,,,,140,299
BHP,20130205,11:49:21.998,ENTER,37.210,100,,3721.0,,,9904,9905,B,,,,140,270
BHP,20130205,11:49:21.998,ENTER,37.210,100,,3721.0,,,9906,9907,A,,,,140,270
BHP,20130205,11:49:21.998,ENTER,37.210,100,,3721.0,,,9908,9909,A,,,,140,270
